ST_NUM,ST_NAME,CITY,ZIP_CODE,TOTAL_VALUE,Year,long,lat
53,ST GERMAIN ST,BOSTON,2115,"1,257,214.00",1/1/24,-71.0849102,42.3454877
55,ST GERMAIN ST,BOSTON,2115,"1,257,214.00",1/1/24,-71.0848405,42.3454758
57,ST GERMAIN ST,BOSTON,2115,"1,257,214.00",1/1/24,-71.0847593,42.3454712
59,ST GERMAIN ST,BOSTON,2115,"1,257,214.00",1/1/24,-71.0846262,42.3454683
61,ST GERMAIN ST,BOSTON,2115,"1,257,214.00",1/1/24,-71.0845916,42.3455108
63,ST GERMAIN ST,BOSTON,2115,"1,257,214.00",1/1/24,-71.0845388,42.3454429
65,ST GERMAIN ST,BOSTON,2115,"1,257,214.00",1/1/24,-71.0844807,42.3454237
67,ST GERMAIN ST,BOSTON,2115,"4,082,517.00",1/1/24,-71.0842718,42.3453695
60,ST GERMAIN ST,BOSTON,2115,"1,690,381.00",1/1/24,-71.0847361,42.3457457
58,ST GERMAIN ST,BOSTON,2115,"1,685,808.00",1/1/24,-71.0847379,42.3457395
56,ST GERMAIN ST,BOSTON,2115,"1,362,362.00",1/1/24,-71.0848521,42.3457098
54,ST GERMAIN ST,BOSTON,2115,"1,374,934.00",1/1/24,-71.0849102,42.3457476
52,ST GERMAIN ST,BOSTON,2115,"1,401,000.00",1/1/24,-71.0849914,42.3457336
50,ST GERMAIN ST,BOSTON,2115,"1,533,000.00",1/1/24,-71.0850495,42.3457714
48,ST GERMAIN ST,BOSTON,2115,"1,371,506.00",1/1/24,-71.0851307,42.3457945
46,ST GERMAIN ST,BOSTON,2115,"1,679,000.00",1/1/24,-71.0852119,42.3457991
44,ST GERMAIN ST,BOSTON,2115,"1,371,506.00",1/1/24,-71.08527,42.3458183
42,ST GERMAIN ST,BOSTON,2115,"1,371,506.00",1/1/24,-71.0853512,42.3458228
40,ST GERMAIN ST,BOSTON,2115,"1,371,506.00",1/1/24,-71.0854092,42.345842
38,ST GERMAIN ST,BOSTON,2115,"1,371,506.00",1/1/24,-71.0855021,42.3458207
36,ST GERMAIN ST,BOSTON,2115,"1,371,506.00",1/1/24,-71.0855833,42.3458439
34,ST GERMAIN ST,BOSTON,2115,"1,371,506.00",1/1/24,-71.0856414,42.3458445
32,ST GERMAIN ST,BOSTON,2115,"1,371,506.00",1/1/24,-71.0856994,42.3458822
30,ST GERMAIN ST,BOSTON,2115,"1,371,506.00",1/1/24,-71.0857806,42.3459054
28,ST GERMAIN ST,BOSTON,2115,"1,371,506.00",1/1/24,-71.0858619,42.34591
26,ST GERMAIN ST,BOSTON,2115,"1,371,506.00",1/1/24,-71.0859199,42.3459291
24,ST GERMAIN ST,BOSTON,2115,"1,371,506.00",1/1/24,-71.0860128,42.3459078
22,ST GERMAIN ST,BOSTON,2115,"1,371,506.00",1/1/24,-71.0860719,42.3459352
20,ST GERMAIN ST,BOSTON,2115,"1,371,506.00",1/1/24,-71.086152,42.3459316
18,ST GERMAIN ST,BOSTON,2115,"1,371,506.00",1/1/24,-71.0862101,42.3459693
16,ST GERMAIN ST,BOSTON,2115,"1,371,506.00",1/1/24,-71.0862913,42.3459554
14,ST GERMAIN ST,BOSTON,2115,"1,371,506.00",1/1/24,-71.0863726,42.3459785
12,ST GERMAIN ST,BOSTON,2115,"1,371,506.00",1/1/24,-71.0864306,42.3459791
10,ST GERMAIN ST,BOSTON,2115,"1,371,506.00",1/1/24,-71.0865118,42.3460023
8,ST GERMAIN ST,BOSTON,2115,"1,314,360.00",1/1/24,-71.0865815,42.3460141
161,St Botolph ST,BOSTON,2115,"3,635,800.00",1/1/24,-71.0828646,42.3434138
169,St Botolph ST,BOSTON,2115,"2,699,100.00",1/1/24,-71.0829458,42.3433813
171,St Botolph ST,BOSTON,2115,"1,856,600.00",1/1/24,-71.0829923,42.3433149
173,St Botolph ST,BOSTON,2115,"2,161,800.00",1/1/24,-71.0830735,42.3432823
175,St Botolph ST,BOSTON,2115,"848,800.00",1/1/24,-71.0831264,42.3432823
177,St Botolph ST,BOSTON,2115,"2,788,900.00",1/1/24,-71.0831315,42.3432644
179,St Botolph ST,BOSTON,2115,"2,402,500.00",1/1/24,-71.0832244,42.3431688
181,St Botolph ST,BOSTON,2115,"564,000.00",1/1/24,-71.0832244,42.3430947
183,St Botolph ST,BOSTON,2115,"2,139,400.00",1/1/24,-71.0832326,42.3430546
185,St Botolph ST,BOSTON,2115,"2,936,300.00",1/1/24,-71.0833966,42.3431416
187,St Botolph ST,BOSTON,2115,"2,672,000.00",1/1/24,-71.0833637,42.3429698
189,St Botolph ST,BOSTON,2115,"2,883,300.00",1/1/24,-71.0834565,42.3429486
191,St Botolph ST,BOSTON,2115,"952,100.00",1/1/24,-71.0835029,42.3428822
193,St Botolph ST,BOSTON,2115,"918,100.00",1/1/24,-71.0835732,42.3428601
195,St Botolph ST,BOSTON,2115,"896,500.00",1/1/24,-71.0835474,42.3427803
199,St Botolph ST,BOSTON,2115,"4,990,200.00",1/1/24,-71.083772,42.342762
15,ST GERMAIN ST,BOSTON,2115,"791,100.00",1/1/10,-71.0863842,42.3457113
17,ST GERMAIN ST,BOSTON,2115,"688,414.00",1/1/10,-71.0862913,42.3456955
19,ST GERMAIN ST,BOSTON,2115,"688,414.00",1/1/10,-71.0860128,42.3456479
21,ST GERMAIN ST,BOSTON,2115,"688,414.00",1/1/10,-71.0861408,42.3456682
23,ST GERMAIN ST,BOSTON,2115,"688,414.00",1/1/10,-71.0860662,42.3456575
25,ST GERMAIN ST,BOSTON,2115,"688,414.00",1/1/10,-71.0859931,42.3456474
27,ST GERMAIN ST,BOSTON,2115,"772,500.00",1/1/10,-71.0859199,42.3456321
29,ST GERMAIN ST,BOSTON,2115,"773,540.00",1/1/10,-71.0858271,42.3456534
31,ST GERMAIN ST,BOSTON,2115,"773,540.00",1/1/10,-71.085769,42.3456156
33,ST GERMAIN ST,BOSTON,2115,"773,540.00",1/1/10,-71.0856878,42.3455925
35,ST GERMAIN ST,BOSTON,2115,"773,540.00",1/1/10,-71.0855949,42.3455767
37,ST GERMAIN ST,BOSTON,2115,"773,540.00",1/1/10,-71.0855021,42.345598
39,ST GERMAIN ST,BOSTON,2115,"773,540.00",1/1/10,-71.0854441,42.3455602
41,ST GERMAIN ST,BOSTON,2115,"773,540.00",1/1/10,-71.0853628,42.3455371
43,ST GERMAIN ST,BOSTON,2115,"688,414.00",1/1/10,-71.08527,42.3455584
45,ST GERMAIN ST,BOSTON,2115,"688,414.00",1/1/10,-71.0852119,42.3455392
47,ST GERMAIN ST,BOSTON,2115,"688,414.00",1/1/10,-71.0850843,42.3455267
49,ST GERMAIN ST,BOSTON,2115,"632,900.00",1/1/10,-71.0850109,42.3455061
51,ST GERMAIN ST,BOSTON,2115,"688,414.00",1/1/10,-71.0849914,42.3455108
53,ST GERMAIN ST,BOSTON,2115,"688,414.00",1/1/10,-71.0849102,42.3454877
55,ST GERMAIN ST,BOSTON,2115,"688,414.00",1/1/10,-71.0848405,42.3454758
57,ST GERMAIN ST,BOSTON,2115,"688,414.00",1/1/10,-71.0847593,42.3454712
59,ST GERMAIN ST,BOSTON,2115,"688,414.00",1/1/10,-71.0846262,42.3454683
61,ST GERMAIN ST,BOSTON,2115,"688,414.00",1/1/10,-71.0845916,42.3455108
63,ST GERMAIN ST,BOSTON,2115,"688,414.00",1/1/10,-71.0845388,42.3454429
65,ST GERMAIN ST,BOSTON,2115,"688,414.00",1/1/10,-71.0844807,42.3454237
67,ST GERMAIN ST,BOSTON,2115,"2,235,493.00",1/1/10,-71.0842718,42.3453695
60,ST GERMAIN ST,BOSTON,2115,"925,288.00",1/1/10,-71.0847361,42.3457457
58,ST GERMAIN ST,BOSTON,2115,"921,587.00",1/1/10,-71.0847379,42.3457395
56,ST GERMAIN ST,BOSTON,2115,"747,633.00",1/1/10,-71.0848521,42.3457098
54,ST GERMAIN ST,BOSTON,2115,"751,333.00",1/1/10,-71.0849102,42.3457476
52,ST GERMAIN ST,BOSTON,2115,"801,500.00",1/1/10,-71.0849914,42.3457336
50,ST GERMAIN ST,BOSTON,2115,"651,500.00",1/1/10,-71.0850495,42.3457714
48,ST GERMAIN ST,BOSTON,2115,"751,333.00",1/1/10,-71.0851307,42.3457945
46,ST GERMAIN ST,BOSTON,2115,"720,900.00",1/1/10,-71.0852119,42.3457991
44,ST GERMAIN ST,BOSTON,2115,"751,333.00",1/1/10,-71.08527,42.3458183
42,ST GERMAIN ST,BOSTON,2115,"751,333.00",1/1/10,-71.0853512,42.3458228
40,ST GERMAIN ST,BOSTON,2115,"751,333.00",1/1/10,-71.0854092,42.345842
38,ST GERMAIN ST,BOSTON,2115,"751,333.00",1/1/10,-71.0855021,42.3458207
36,ST GERMAIN ST,BOSTON,2115,"751,333.00",1/1/10,-71.0855833,42.3458439
34,ST GERMAIN ST,BOSTON,2115,"751,333.00",1/1/10,-71.0856414,42.3458445
32,ST GERMAIN ST,BOSTON,2115,"751,333.00",1/1/10,-71.0856994,42.3458822
30,ST GERMAIN ST,BOSTON,2115,"751,333.00",1/1/10,-71.0857806,42.3459054
28,ST GERMAIN ST,BOSTON,2115,"751,333.00",1/1/10,-71.0858619,42.34591
26,ST GERMAIN ST,BOSTON,2115,"751,333.00",1/1/10,-71.0859199,42.3459291
24,ST GERMAIN ST,BOSTON,2115,"751,333.00",1/1/10,-71.0860128,42.3459078
22,ST GERMAIN ST,BOSTON,2115,"751,333.00",1/1/10,-71.0860719,42.3459352
20,ST GERMAIN ST,BOSTON,2115,"751,333.00",1/1/10,-71.086152,42.3459316
18,ST GERMAIN ST,BOSTON,2115,"751,333.00",1/1/10,-71.0862101,42.3459693
16,ST GERMAIN ST,BOSTON,2115,"751,333.00",1/1/10,-71.0862913,42.3459554
14,ST GERMAIN ST,BOSTON,2115,"751,333.00",1/1/10,-71.0863726,42.3459785
12,ST GERMAIN ST,BOSTON,2115,"751,333.00",1/1/10,-71.0864306,42.3459791
10,ST GERMAIN ST,BOSTON,2115,"751,333.00",1/1/10,-71.0865118,42.3460023
8,ST GERMAIN ST,BOSTON,2115,"718,023.00",1/1/10,-71.0865815,42.3460141
161,ST BOTOLPH ST,BOSTON,2115,"1,507,000.00",1/1/10,-71.0828646,42.3434138
169,ST BOTOLPH ST,BOSTON,2115,"1,257,000.00",1/1/10,-71.0829458,42.3433813
171,ST BOTOLPH ST,BOSTON,2115,"839,000.00",1/1/10,-71.0829923,42.3433149
173,ST BOTOLPH ST,BOSTON,2115,"948,500.00",1/1/10,-71.0830735,42.3432823
175,ST BOTOLPH ST,BOSTON,2115,0,1/1/10,-71.0831264,42.3432823
175,ST BOTOLPH ST,BOSTON,2115,"545,900.00",1/1/10,-71.0831264,42.3432823
175,ST BOTOLPH ST,BOSTON,2115,"546,200.00",1/1/10,-71.0831264,42.3432823
175,ST BOTOLPH ST,BOSTON,2115,"614,100.00",1/1/10,-71.0831264,42.3432823
175,ST BOTOLPH ST,BOSTON,2115,"714,500.00",1/1/10,-71.0831264,42.3432823
177,ST BOTOLPH ST,BOSTON,2115,"1,257,000.00",1/1/10,-71.0831315,42.3432644
179,ST BOTOLPH ST,BOSTON,2115,"1,068,000.00",1/1/10,-71.0832244,42.3431688
181,ST BOTOLPH ST,BOSTON,2115,0,1/1/10,-71.0832244,42.3430947
181,ST BOTOLPH ST,BOSTON,2115,"491,800.00",1/1/10,-71.0832244,42.3430947
183,ST BOTOLPH ST,BOSTON,2115,"1,139,000.00",1/1/10,-71.0832326,42.3430546
185,ST BOTOLPH ST,BOSTON,2115,"1,371,500.00",1/1/10,-71.0833966,42.3431416
187,ST BOTOLPH ST,BOSTON,2115,"1,233,500.00",1/1/10,-71.0833637,42.3429698
189,ST BOTOLPH ST,BOSTON,2115,"1,745,500.00",1/1/10,-71.0834565,42.3429486
191,ST BOTOLPH ST,BOSTON,2115,0,1/1/10,-71.0835029,42.3428822
191,ST BOTOLPH ST,BOSTON,2115,"601,400.00",1/1/10,-71.0835029,42.3428822
193,ST BOTOLPH ST,BOSTON,2115,0,1/1/10,-71.0835732,42.3428601
193,ST BOTOLPH ST,BOSTON,2115,"695,600.00",1/1/10,-71.0835732,42.3428601
195,ST BOTOLPH ST,BOSTON,2115,0,1/1/10,-71.0835474,42.3427803
195,ST BOTOLPH ST,BOSTON,2115,"588,700.00",1/1/10,-71.0835474,42.3427803
197,ST BOTOLPH ST,BOSTON,2115,0,1/1/10,-71.083677,42.3427726
197,ST BOTOLPH ST,BOSTON,2115,"692,100.00",1/1/10,-71.083677,42.3427726
199,ST BOTOLPH ST,BOSTON,2115,"2,249,885.00",1/1/10,-71.083772,42.342762
161,ST BOTOLPH ST,BOSTON,2115,"1,630,600.00",1/1/12,-71.0828646,42.3434138
169,ST BOTOLPH ST,BOSTON,2115,"1,257,000.00",1/1/12,-71.0829458,42.3433813
171,ST BOTOLPH ST,BOSTON,2115,"931,500.00",1/1/12,-71.0829923,42.3433149
173,ST BOTOLPH ST,BOSTON,2115,"948,500.00",1/1/12,-71.0830735,42.3432823
175,ST BOTOLPH ST,BOSTON,2115,0,1/1/12,-71.0831264,42.3432823
177,ST BOTOLPH ST,BOSTON,2115,"1,257,000.00",1/1/12,-71.0831315,42.3432644
179,ST BOTOLPH ST,BOSTON,2115,"1,068,000.00",1/1/12,-71.0832244,42.3431688
181,ST BOTOLPH ST,BOSTON,2115,0,1/1/12,-71.0832244,42.3430947
183,ST BOTOLPH ST,BOSTON,2115,"1,139,000.00",1/1/12,-71.0832326,42.3430546
185,ST BOTOLPH ST,BOSTON,2115,"1,371,500.00",1/1/12,-71.0833966,42.3431416
187,ST BOTOLPH ST,BOSTON,2115,"1,233,500.00",1/1/12,-71.0833637,42.3429698
189,ST BOTOLPH ST,BOSTON,2115,"1,841,500.00",1/1/12,-71.0834565,42.3429486
191,ST BOTOLPH ST,BOSTON,2115,0,1/1/12,-71.0835029,42.3428822
193,ST BOTOLPH ST,BOSTON,2115,0,1/1/12,-71.0835732,42.3428601
195,ST BOTOLPH ST,BOSTON,2115,0,1/1/12,-71.0835474,42.3427803
197,ST BOTOLPH ST,BOSTON,2115,0,1/1/12,-71.083677,42.3427726
199,ST BOTOLPH ST,BOSTON,2115,"2,434,375.00",1/1/12,-71.083772,42.342762
15,ST GERMAIN ST,BOSTON,2115,"783,100.00",1/1/12,-71.0863842,42.3457113
17,ST GERMAIN ST,BOSTON,2115,"687,363.00",1/1/12,-71.0862913,42.3456955
19,ST GERMAIN ST,BOSTON,2115,"687,363.00",1/1/12,-71.0860128,42.3456479
21,ST GERMAIN ST,BOSTON,2115,"687,363.00",1/1/12,-71.0861408,42.3456682
23,ST GERMAIN ST,BOSTON,2115,"687,363.00",1/1/12,-71.0860662,42.3456575
25,ST GERMAIN ST,BOSTON,2115,"687,363.00",1/1/12,-71.0859931,42.3456474
27,ST GERMAIN ST,BOSTON,2115,"841,000.00",1/1/12,-71.0859199,42.3456321
29,ST GERMAIN ST,BOSTON,2115,"772,359.00",1/1/12,-71.0858271,42.3456534
31,ST GERMAIN ST,BOSTON,2115,"772,359.00",1/1/12,-71.085769,42.3456156
33,ST GERMAIN ST,BOSTON,2115,"772,359.00",1/1/12,-71.0856878,42.3455925
35,ST GERMAIN ST,BOSTON,2115,"772,359.00",1/1/12,-71.0855949,42.3455767
37,ST GERMAIN ST,BOSTON,2115,"772,359.00",1/1/12,-71.0855021,42.345598
39,ST GERMAIN ST,BOSTON,2115,"772,359.00",1/1/12,-71.0854441,42.3455602
41,ST GERMAIN ST,BOSTON,2115,"772,359.00",1/1/12,-71.0853628,42.3455371
43,ST GERMAIN ST,BOSTON,2115,"687,363.00",1/1/12,-71.08527,42.3455584
45,ST GERMAIN ST,BOSTON,2115,"687,363.00",1/1/12,-71.0852119,42.3455392
47,ST GERMAIN ST,BOSTON,2115,"687,363.00",1/1/12,-71.0850843,42.3455267
49,ST GERMAIN ST,BOSTON,2115,"626,600.00",1/1/12,-71.0850109,42.3455061
51,ST GERMAIN ST,BOSTON,2115,"687,363.00",1/1/12,-71.0849914,42.3455108
53,ST GERMAIN ST,BOSTON,2115,"687,363.00",1/1/12,-71.0849102,42.3454877
55,ST GERMAIN ST,BOSTON,2115,"687,363.00",1/1/12,-71.0848405,42.3454758
57,ST GERMAIN ST,BOSTON,2115,"687,363.00",1/1/12,-71.0847593,42.3454712
59,ST GERMAIN ST,BOSTON,2115,"687,363.00",1/1/12,-71.0846262,42.3454683
61,ST GERMAIN ST,BOSTON,2115,"687,363.00",1/1/12,-71.0845916,42.3455108
63,ST GERMAIN ST,BOSTON,2115,"687,363.00",1/1/12,-71.0845388,42.3454429
65,ST GERMAIN ST,BOSTON,2115,"687,363.00",1/1/12,-71.0844807,42.3454237
67,ST GERMAIN ST,BOSTON,2115,"2,232,081.00",1/1/12,-71.0842718,42.3453695
60,ST GERMAIN ST,BOSTON,2115,"923,875.00",1/1/12,-71.0847361,42.3457457
58,ST GERMAIN ST,BOSTON,2115,"920,180.00",1/1/12,-71.0847379,42.3457395
56,ST GERMAIN ST,BOSTON,2115,"746,491.00",1/1/12,-71.0848521,42.3457098
54,ST GERMAIN ST,BOSTON,2115,"750,186.00",1/1/12,-71.0849102,42.3457476
52,ST GERMAIN ST,BOSTON,2115,"792,500.00",1/1/12,-71.0849914,42.3457336
50,ST GERMAIN ST,BOSTON,2115,"645,000.00",1/1/12,-71.0850495,42.3457714
48,ST GERMAIN ST,BOSTON,2115,"750,186.00",1/1/12,-71.0851307,42.3457945
46,ST GERMAIN ST,BOSTON,2115,"713,600.00",1/1/12,-71.0852119,42.3457991
44,ST GERMAIN ST,BOSTON,2115,"750,186.00",1/1/12,-71.08527,42.3458183
42,ST GERMAIN ST,BOSTON,2115,"750,186.00",1/1/12,-71.0853512,42.3458228
40,ST GERMAIN ST,BOSTON,2115,"750,186.00",1/1/12,-71.0854092,42.345842
38,ST GERMAIN ST,BOSTON,2115,"750,186.00",1/1/12,-71.0855021,42.3458207
36,ST GERMAIN ST,BOSTON,2115,"750,186.00",1/1/12,-71.0855833,42.3458439
34,ST GERMAIN ST,BOSTON,2115,"750,186.00",1/1/12,-71.0856414,42.3458445
32,ST GERMAIN ST,BOSTON,2115,"750,186.00",1/1/12,-71.0856994,42.3458822
30,ST GERMAIN ST,BOSTON,2115,"750,186.00",1/1/12,-71.0857806,42.3459054
28,ST GERMAIN ST,BOSTON,2115,"750,186.00",1/1/12,-71.0858619,42.34591
26,ST GERMAIN ST,BOSTON,2115,"750,186.00",1/1/12,-71.0859199,42.3459291
24,ST GERMAIN ST,BOSTON,2115,"750,186.00",1/1/12,-71.0860128,42.3459078
22,ST GERMAIN ST,BOSTON,2115,"750,186.00",1/1/12,-71.0860719,42.3459352
20,ST GERMAIN ST,BOSTON,2115,"750,186.00",1/1/12,-71.086152,42.3459316
18,ST GERMAIN ST,BOSTON,2115,"750,186.00",1/1/12,-71.0862101,42.3459693
16,ST GERMAIN ST,BOSTON,2115,"750,186.00",1/1/12,-71.0862913,42.3459554
14,ST GERMAIN ST,BOSTON,2115,"750,186.00",1/1/12,-71.0863726,42.3459785
12,ST GERMAIN ST,BOSTON,2115,"750,186.00",1/1/12,-71.0864306,42.3459791
10,ST GERMAIN ST,BOSTON,2115,"750,186.00",1/1/12,-71.0865118,42.3460023
161,ST BOTOLPH ST,BOSTON,2115,"1,880,700.00",1/1/13,-71.0828646,42.3434138
169,ST BOTOLPH ST,BOSTON,2115,"1,421,500.00",1/1/13,-71.0829458,42.3433813
171,ST BOTOLPH ST,BOSTON,2115,"996,500.00",1/1/13,-71.0829923,42.3433149
173,ST BOTOLPH ST,BOSTON,2115,"1,070,500.00",1/1/13,-71.0830735,42.3432823
175,ST BOTOLPH ST,BOSTON,2115,0,1/1/13,-71.0831264,42.3432823
175,ST BOTOLPH ST,BOSTON,2115,"603,100.00",1/1/13,-71.0831264,42.3432823
177,ST BOTOLPH ST,BOSTON,2115,"1,421,500.00",1/1/13,-71.0831315,42.3432644
179,ST BOTOLPH ST,BOSTON,2115,"1,188,500.00",1/1/13,-71.0832244,42.3431688
181,ST BOTOLPH ST,BOSTON,2115,0,1/1/13,-71.0832244,42.3430947
181,ST BOTOLPH ST,BOSTON,2115,"517,000.00",1/1/13,-71.0832244,42.3430947
183,ST BOTOLPH ST,BOSTON,2115,"1,594,500.00",1/1/13,-71.0832326,42.3430546
185,ST BOTOLPH ST,BOSTON,2115,"1,551,000.00",1/1/13,-71.0833966,42.3431416
187,ST BOTOLPH ST,BOSTON,2115,"1,396,500.00",1/1/13,-71.0833637,42.3429698
189,ST BOTOLPH ST,BOSTON,2115,"1,921,000.00",1/1/13,-71.0834565,42.3429486
191,ST BOTOLPH ST,BOSTON,2115,0,1/1/13,-71.0835029,42.3428822
191,ST BOTOLPH ST,BOSTON,2115,"682,700.00",1/1/13,-71.0835029,42.3428822
193,ST BOTOLPH ST,BOSTON,2115,0,1/1/13,-71.0835732,42.3428601
193,ST BOTOLPH ST,BOSTON,2115,"725,200.00",1/1/13,-71.0835732,42.3428601
195,ST BOTOLPH ST,BOSTON,2115,0,1/1/13,-71.0835474,42.3427803
195,ST BOTOLPH ST,BOSTON,2115,"411,100.00",1/1/13,-71.0835474,42.3427803
195,ST BOTOLPH ST,BOSTON,2115,"661,900.00",1/1/13,-71.0835474,42.3427803
197,ST BOTOLPH ST,BOSTON,2115,0,1/1/13,-71.083677,42.3427726
197,ST BOTOLPH ST,BOSTON,2115,"713,500.00",1/1/13,-71.083677,42.3427726
199,ST BOTOLPH ST,BOSTON,2115,"2,635,100.00",1/1/13,-71.083772,42.342762
15,ST GERMAIN ST,BOSTON,2115,"870,300.00",1/1/13,-71.0863842,42.3457113
17,ST GERMAIN ST,BOSTON,2115,"779,963.00",1/1/13,-71.0862913,42.3456955
19,ST GERMAIN ST,BOSTON,2115,"779,963.00",1/1/13,-71.0860128,42.3456479
21,ST GERMAIN ST,BOSTON,2115,"779,963.00",1/1/13,-71.0861408,42.3456682
23,ST GERMAIN ST,BOSTON,2115,"779,963.00",1/1/13,-71.0860662,42.3456575
25,ST GERMAIN ST,BOSTON,2115,"779,963.00",1/1/13,-71.0859931,42.3456474
27,ST GERMAIN ST,BOSTON,2115,"967,700.00",1/1/13,-71.0859199,42.3456321
29,ST GERMAIN ST,BOSTON,2115,"876,410.00",1/1/13,-71.0858271,42.3456534
31,ST GERMAIN ST,BOSTON,2115,"876,410.00",1/1/13,-71.085769,42.3456156
33,ST GERMAIN ST,BOSTON,2115,"876,410.00",1/1/13,-71.0856878,42.3455925
35,ST GERMAIN ST,BOSTON,2115,"876,410.00",1/1/13,-71.0855949,42.3455767
37,ST GERMAIN ST,BOSTON,2115,"876,410.00",1/1/13,-71.0855021,42.345598
39,ST GERMAIN ST,BOSTON,2115,"876,410.00",1/1/13,-71.0854441,42.3455602
41,ST GERMAIN ST,BOSTON,2115,"876,410.00",1/1/13,-71.0853628,42.3455371
43,ST GERMAIN ST,BOSTON,2115,"779,963.00",1/1/13,-71.08527,42.3455584
45,ST GERMAIN ST,BOSTON,2115,"779,963.00",1/1/13,-71.0852119,42.3455392
47,ST GERMAIN ST,BOSTON,2115,"779,963.00",1/1/13,-71.0850843,42.3455267
49,ST GERMAIN ST,BOSTON,2115,"689,300.00",1/1/13,-71.0850109,42.3455061
51,ST GERMAIN ST,BOSTON,2115,"779,963.00",1/1/13,-71.0849914,42.3455108
53,ST GERMAIN ST,BOSTON,2115,"779,963.00",1/1/13,-71.0849102,42.3454877
55,ST GERMAIN ST,BOSTON,2115,"779,963.00",1/1/13,-71.0848405,42.3454758
57,ST GERMAIN ST,BOSTON,2115,"779,963.00",1/1/13,-71.0847593,42.3454712
59,ST GERMAIN ST,BOSTON,2115,"779,963.00",1/1/13,-71.0846262,42.3454683
61,ST GERMAIN ST,BOSTON,2115,"779,963.00",1/1/13,-71.0845916,42.3455108
63,ST GERMAIN ST,BOSTON,2115,"779,963.00",1/1/13,-71.0845388,42.3454429
65,ST GERMAIN ST,BOSTON,2115,"779,963.00",1/1/13,-71.0844807,42.3454237
67,ST GERMAIN ST,BOSTON,2115,"2,532,783.00",1/1/13,-71.0842718,42.3453695
60,ST GERMAIN ST,BOSTON,2115,"1,048,338.00",1/1/13,-71.0847361,42.3457457
58,ST GERMAIN ST,BOSTON,2115,"1,044,144.00",1/1/13,-71.0847379,42.3457395
56,ST GERMAIN ST,BOSTON,2115,"847,057.00",1/1/13,-71.0848521,42.3457098
54,ST GERMAIN ST,BOSTON,2115,"851,250.00",1/1/13,-71.0849102,42.3457476
52,ST GERMAIN ST,BOSTON,2115,"869,500.00",1/1/13,-71.0849914,42.3457336
50,ST GERMAIN ST,BOSTON,2115,"700,600.00",1/1/13,-71.0850495,42.3457714
48,ST GERMAIN ST,BOSTON,2115,"851,250.00",1/1/13,-71.0851307,42.3457945
46,ST GERMAIN ST,BOSTON,2115,"810,500.00",1/1/13,-71.0852119,42.3457991
44,ST GERMAIN ST,BOSTON,2115,"851,250.00",1/1/13,-71.08527,42.3458183
42,ST GERMAIN ST,BOSTON,2115,"851,250.00",1/1/13,-71.0853512,42.3458228
40,ST GERMAIN ST,BOSTON,2115,"851,250.00",1/1/13,-71.0854092,42.345842
38,ST GERMAIN ST,BOSTON,2115,"851,250.00",1/1/13,-71.0855021,42.3458207
36,ST GERMAIN ST,BOSTON,2115,"851,250.00",1/1/13,-71.0855833,42.3458439
34,ST GERMAIN ST,BOSTON,2115,"851,250.00",1/1/13,-71.0856414,42.3458445
32,ST GERMAIN ST,BOSTON,2115,"851,250.00",1/1/13,-71.0856994,42.3458822
30,ST GERMAIN ST,BOSTON,2115,"851,250.00",1/1/13,-71.0857806,42.3459054
